Unique ID, Exit Zone, EUC, Pricing Band Start, Pricing Band End, Start Date, Duration, Banding Start, Banding End, Unit Rate, Standing Charge
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2019,12,0,73199,3.1576,34.26
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2019,18,0,73199,3.0477,34.69
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2019,24,0,73199,3.0802,34.96
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2019,30,0,73199,3.0676,35.39
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2019,36,0,73199,3.0903,35.67
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2019,42,0,73199,3.0961,36.1
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2019,48,0,73199,3.1219,36.39
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2019,54,0,73199,3.1422,36.83
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2019,60,0,73199,3.1754,37.14
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2019,EOC,0,73199,3.1842,37.41
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2019,12,0,73199,3.0776,34.49
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2019,18,0,73199,3.0778,34.79
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2019,24,0,73199,3.0597,35.17
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2019,30,0,73199,3.0876,35.51
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2019,36,0,73199,3.0799,35.87
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2019,42,0,73199,3.1158,36.24
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2019,48,0,73199,3.1203,36.6
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2019,54,0,73199,3.1649,36.99
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2019,60,0,73199,3.1779,37.34
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2019,EOC,0,73199,3.18,37.41
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2019,12,0,73199,2.907,34.79
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2019,18,0,73199,3.0038,35.1
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2019,24,0,73199,2.9993,35.49
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2019,30,0,73199,3.0429,35.83
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2019,36,0,73199,3.0501,36.21
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2019,42,0,73199,3.0894,36.56
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2019,48,0,73199,3.1081,36.94
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2019,54,0,73199,3.1526,37.31
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2019,EOC,0,73199,3.162,37.58
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2020,12,0,73199,2.8873,35.1
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2020,18,0,73199,2.9087,35.52
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2020,24,0,73199,2.9945,35.85
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2020,30,0,73199,2.9982,36.22
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2020,36,0,73199,3.0583,36.59
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2020,42,0,73199,3.069,36.95
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2020,48,0,73199,3.1237,37.29
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2020,54,0,73199,3.1452,37.7
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2020,EOC,0,73199,3.1474,37.77
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2020,12,0,73199,3.0012,35.57
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2020,18,0,73199,2.9948,35.98
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2020,24,0,73199,3.0548,36.24
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2020,30,0,73199,3.0645,36.67
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2020,36,0,73199,3.106,36.96
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2020,42,0,73199,3.1302,37.4
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2020,48,0,73199,3.1735,37.7
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2020,EOC,0,73199,3.1826,37.97
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2020,12,0,73199,3.0421,35.87
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2020,18,0,73199,3.0942,36.18
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2020,24,0,73199,3.0812,36.58
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2020,30,0,73199,3.1303,36.93
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2020,36,0,73199,3.1341,37.31
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2020,42,0,73199,3.1887,37.69
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2020,48,0,73199,3.2024,38.06
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2020,EOC,0,73199,3.2044,38.13
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2020,12,0,73199,3.0917,36.18
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2020,18,0,73199,3.1236,36.51
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2020,24,0,73199,3.1214,36.91
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2020,30,0,73199,3.1576,37.26
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2020,36,0,73199,3.1745,37.66
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2020,42,0,73199,3.2195,38.02
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2020,EOC,0,73199,3.2279,38.3
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2021,12,0,73199,3.1013,36.48
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2021,18,0,73199,3.0802,36.94
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2021,24,0,73199,3.1394,37.24
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2021,30,0,73199,3.1447,37.67
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2021,36,0,73199,3.2017,38.01
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2021,42,0,73199,3.2202,38.43
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2021,EOC,0,73199,3.2218,38.49
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2021,12,0,73199,3.1092,36.99
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2021,18,0,73199,3.1091,37.41
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2021,24,0,73199,3.1578,37.69
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2021,30,0,73199,3.1819,38.14
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2021,36,0,73199,3.23,38.44
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2021,EOC,0,73199,3.2377,38.72
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2021,12,0,73199,3.12,37.31
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2021,18,0,73199,3.1831,37.62
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2021,24,0,73199,3.1788,38.04
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2021,30,0,73199,3.2432,38.41
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2021,36,0,73199,3.2544,38.8
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2021,EOC,0,73199,3.2559,38.87
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2021,12,0,73199,3.1485,37.62
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2021,18,0,73199,3.1974,37.97
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2021,24,0,73199,3.2135,38.39
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2021,30,0,73199,3.2676,38.75
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2021,EOC,0,73199,3.2741,39.04
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2022,12,0,73199,3.1727,37.94
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2022,18,0,73199,3.1689,38.42
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2022,24,0,73199,3.2485,38.73
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2022,30,0,73199,3.2649,39.18
6.70024E+11,EA1,EA1:E1801B,0,73199,01/01/2022,EOC,0,73199,3.2657,39.25
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2022,12,0,73199,3.2017,38.47
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2022,18,0,73199,3.2223,38.91
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2022,24,0,73199,3.2872,39.2
6.70024E+11,EA1,EA1:E1801B,0,73199,01/04/2022,EOC,0,73199,3.2901,39.49
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2022,12,0,73199,3.2371,38.8
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2022,18,0,73199,3.3194,39.13
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2022,24,0,73199,3.3211,39.56
6.70024E+11,EA1,EA1:E1801B,0,73199,01/07/2022,EOC,0,73199,3.3208,39.63
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2022,12,0,73199,3.2809,39.13
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2022,18,0,73199,3.3466,39.49
6.70024E+11,EA1,EA1:E1801B,0,73199,01/10/2022,EOC,0,73199,3.3441,39.8
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2019,12,0,73199,3.1573,34.26
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2019,18,0,73199,3.0474,34.69
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2019,24,0,73199,3.0799,34.96
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2019,30,0,73199,3.0672,35.39
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2019,36,0,73199,3.0899,35.67
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2019,42,0,73199,3.0957,36.1
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2019,48,0,73199,3.1216,36.39
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2019,54,0,73199,3.1418,36.83
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2019,60,0,73199,3.175,37.14
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2019,EOC,0,73199,3.1838,37.41
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2019,12,0,73199,3.0772,34.49
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2019,18,0,73199,3.0775,34.79
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2019,24,0,73199,3.0594,35.17
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2019,30,0,73199,3.0873,35.51
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2019,36,0,73199,3.0796,35.87
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2019,42,0,73199,3.1155,36.24
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2019,48,0,73199,3.1199,36.6
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2019,54,0,73199,3.1646,36.99
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2019,60,0,73199,3.1776,37.34
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2019,EOC,0,73199,3.1796,37.41
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2019,12,0,73199,2.9066,34.79
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2019,18,0,73199,3.0035,35.1
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2019,24,0,73199,2.9989,35.49
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2019,30,0,73199,3.0425,35.83
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2019,36,0,73199,3.0497,36.21
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2019,42,0,73199,3.089,36.56
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2019,48,0,73199,3.1077,36.94
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2019,54,0,73199,3.1522,37.31
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2019,EOC,0,73199,3.1616,37.58
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2020,12,0,73199,2.8869,35.1
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2020,18,0,73199,2.9084,35.52
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2020,24,0,73199,2.9942,35.85
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2020,30,0,73199,2.9979,36.22
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2020,36,0,73199,3.058,36.59
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2020,42,0,73199,3.0686,36.95
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2020,48,0,73199,3.1233,37.29
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2020,54,0,73199,3.1448,37.7
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2020,EOC,0,73199,3.1471,37.77
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2020,12,0,73199,3.0009,35.57
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2020,18,0,73199,2.9944,35.98
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2020,24,0,73199,3.0544,36.24
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2020,30,0,73199,3.0641,36.67
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2020,36,0,73199,3.1056,36.96
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2020,42,0,73199,3.1298,37.4
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2020,48,0,73199,3.1732,37.7
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2020,EOC,0,73199,3.1823,37.97
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2020,12,0,73199,3.0418,35.87
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2020,18,0,73199,3.0939,36.18
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2020,24,0,73199,3.0808,36.58
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2020,30,0,73199,3.13,36.93
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2020,36,0,73199,3.1337,37.31
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2020,42,0,73199,3.1883,37.69
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2020,48,0,73199,3.2021,38.06
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2020,EOC,0,73199,3.204,38.13
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2020,12,0,73199,3.0914,36.18
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2020,18,0,73199,3.1233,36.51
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2020,24,0,73199,3.121,36.91
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2020,30,0,73199,3.1572,37.26
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2020,36,0,73199,3.1741,37.66
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2020,42,0,73199,3.2191,38.02
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2020,EOC,0,73199,3.2275,38.3
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2021,12,0,73199,3.1009,36.48
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2021,18,0,73199,3.0798,36.94
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2021,24,0,73199,3.139,37.24
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2021,30,0,73199,3.1443,37.67
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2021,36,0,73199,3.2013,38.01
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2021,42,0,73199,3.2198,38.43
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2021,EOC,0,73199,3.2214,38.49
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2021,12,0,73199,3.1089,36.99
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2021,18,0,73199,3.1087,37.41
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2021,24,0,73199,3.1574,37.69
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2021,30,0,73199,3.1816,38.14
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2021,36,0,73199,3.2296,38.44
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2021,EOC,0,73199,3.2373,38.72
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2021,12,0,73199,3.1197,37.31
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2021,18,0,73199,3.1828,37.62
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2021,24,0,73199,3.1784,38.04
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2021,30,0,73199,3.2428,38.41
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2021,36,0,73199,3.2541,38.8
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2021,EOC,0,73199,3.2556,38.87
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2021,12,0,73199,3.1482,37.62
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2021,18,0,73199,3.197,37.97
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2021,24,0,73199,3.2132,38.39
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2021,30,0,73199,3.2672,38.75
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2021,EOC,0,73199,3.2737,39.04
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2022,12,0,73199,3.1723,37.94
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2022,18,0,73199,3.1685,38.42
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2022,24,0,73199,3.2481,38.73
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2022,30,0,73199,3.2645,39.18
6.70024E+11,EA2,EA2:E1801B,0,73199,01/01/2022,EOC,0,73199,3.2653,39.25
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2022,12,0,73199,3.2013,38.47
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2022,18,0,73199,3.2219,38.91
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2022,24,0,73199,3.2868,39.2
6.70024E+11,EA2,EA2:E1801B,0,73199,01/04/2022,EOC,0,73199,3.2898,39.49
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2022,12,0,73199,3.2368,38.8
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2022,18,0,73199,3.319,39.13
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2022,24,0,73199,3.3207,39.56
6.70024E+11,EA2,EA2:E1801B,0,73199,01/07/2022,EOC,0,73199,3.3204,39.63
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2022,12,0,73199,3.2806,39.13
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2022,18,0,73199,3.3462,39.49
6.70024E+11,EA2,EA2:E1801B,0,73199,01/10/2022,EOC,0,73199,3.3437,39.8
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2019,12,0,73199,3.1454,34.26
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2019,18,0,73199,3.0353,34.69
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2019,24,0,73199,3.0677,34.96
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2019,30,0,73199,3.0549,35.39
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2019,36,0,73199,3.0775,35.67
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2019,42,0,73199,3.0831,36.1
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2019,48,0,73199,3.1089,36.39
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2019,54,0,73199,3.129,36.83
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2019,60,0,73199,3.1621,37.14
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2019,EOC,0,73199,3.1708,37.41
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2019,12,0,73199,3.0652,34.49
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2019,18,0,73199,3.0653,34.79
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2019,24,0,73199,3.0471,35.17
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2019,30,0,73199,3.0749,35.51
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2019,36,0,73199,3.0671,35.87
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2019,42,0,73199,3.1028,36.24
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2019,48,0,73199,3.1072,36.6
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2019,54,0,73199,3.1517,36.99
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2019,60,0,73199,3.1646,37.34
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2019,EOC,0,73199,3.1666,37.41
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2019,12,0,73199,2.8945,34.79
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2019,18,0,73199,2.9912,35.1
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2019,24,0,73199,2.9865,35.49
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2019,30,0,73199,3.03,35.83
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2019,36,0,73199,3.0371,36.21
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2019,42,0,73199,3.0763,36.56
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2019,48,0,73199,3.0949,36.94
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2019,54,0,73199,3.1392,37.31
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2019,EOC,0,73199,3.1485,37.58
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2020,12,0,73199,2.8747,35.1
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2020,18,0,73199,2.896,35.52
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2020,24,0,73199,2.9817,35.85
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2020,30,0,73199,2.9853,36.22
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2020,36,0,73199,3.0452,36.59
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2020,42,0,73199,3.0557,36.95
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2020,48,0,73199,3.1103,37.29
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2020,54,0,73199,3.1317,37.7
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2020,EOC,0,73199,3.1339,37.77
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2020,12,0,73199,2.9885,35.57
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2020,18,0,73199,2.9819,35.98
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2020,24,0,73199,3.0418,36.24
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2020,30,0,73199,3.0513,36.67
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2020,36,0,73199,3.0927,36.96
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2020,42,0,73199,3.1168,37.4
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2020,48,0,73199,3.16,37.7
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2020,EOC,0,73199,3.169,37.97
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2020,12,0,73199,3.0293,35.87
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2020,18,0,73199,3.0813,36.18
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2020,24,0,73199,3.0681,36.58
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2020,30,0,73199,3.1171,36.93
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2020,36,0,73199,3.1207,37.31
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2020,42,0,73199,3.1752,37.69
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2020,48,0,73199,3.1888,38.06
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2020,EOC,0,73199,3.1908,38.13
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2020,12,0,73199,3.0788,36.18
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2020,18,0,73199,3.1105,36.51
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2020,24,0,73199,3.1081,36.91
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2020,30,0,73199,3.1443,37.26
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2020,36,0,73199,3.161,37.66
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2020,42,0,73199,3.2059,38.02
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2020,EOC,0,73199,3.2142,38.3
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2021,12,0,73199,3.0882,36.48
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2021,18,0,73199,3.0669,36.94
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2021,24,0,73199,3.126,37.24
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2021,30,0,73199,3.1312,37.67
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2021,36,0,73199,3.188,38.01
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2021,42,0,73199,3.2064,38.43
6.70024E+11,EA3,EA3:E1801B,0,73199,01/01/2021,EOC,0,73199,3.208,38.49
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2021,12,0,73199,3.096,36.99
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2021,18,0,73199,3.0957,37.41
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2021,24,0,73199,3.1443,37.69
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2021,30,0,73199,3.1683,38.14
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2021,36,0,73199,3.2162,38.44
6.70024E+11,EA3,EA3:E1801B,0,73199,01/04/2021,EOC,0,73199,3.2238,38.72
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2021,12,0,73199,3.1067,37.31
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2021,18,0,73199,3.1697,37.62
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2021,24,0,73199,3.1651,38.04
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2021,30,0,73199,3.2294,38.41
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2021,36,0,73199,3.2405,38.8
6.70024E+11,EA3,EA3:E1801B,0,73199,01/07/2021,EOC,0,73199,3.242,38.87
6.70024E+11,EA3,EA3:E1801B,0,73199,01/10/2021,12,0,73199,3.135,37.62
